2TH25	1			F36H1.4f.1				
2TH26	1			T10C6.3				
2TH27	1			C30G4.2				
2TH28	1			AH6.14				
2TH2A	1			K02F6.3,K02F6.4				
2TH2C	1			F12F6.1				
2TH2D	1			F57G12.1				
2TH2F	1			F41H8.2,R13D11.1,R13D11.3				
2TH2H	1			R07E5.7				
2TH2I	1			R12E2.9				
2TH2K	1			Y34B4A.9				
2TH2M	1			F46F11.8				
2TH2P	1			T10G3.8				
2TH2Q	1			C38D4.4,F58G11.3a				
2TH2S	1			C17E7.4				
2TH2T	1			Y41E3.17				
2TH2V	1			B0495.1				
2TH2W	1			F49E12.5a				
2TH30	1			T20H4.1				
2TH31	1			T15D6.11,T15D6.8,ZK1086.3				
2TH32	1			F38B6.7				
2TH34	1			C36C5.10,C36C5.11,C36C5.2,C36C5.6,C36C5.7,C36C5.8,T20D4.1,T20D4.18,T20D4.2				
2TH35	1			C13B7.5,Y45G12C.10				
2TH36	1			F28H7.6				
2TH37	1			K08E7.5a				
2TH3A	1	ENSP00000367748						
2TH3B	1			C27D9.1,F53C3.11				
2TH3C	1			F59B1.6				
2TH3G	1			AH6.12				
2TH3J	1			B0244.15				
2TH3K	1			Y54E10A.17.2				
2TH3M	1			K10D11.3c,K10D11.6				
2TH3N	1			W02A2.8a				
2TH3P	1			R11D1.6				
2TH3Q	1			T16H12.11.1				
2TH3R	1			C09E7.10				
2TH3T	1			F55B12.9				
2TH3V	1			Y51F10.2				
2TH3W	1			F19B10.7,F19B10.8				
2TH3X	1			C02F5.12				
2TH3Y	1			F55F8.8				
2TH3Z	1			R05D8.2				
2TH40	1			K04G2.7a				
2TH42	1					FBpp0086734		
2TH43	1			F35C11.4				
2TH44	1			Y54G11A.1				
2TH47	1			C17E7.3				
2TH4B	1			Y57G11C.5a,Y73F8A.20				
2TH4C	1			T21H8.2				
2TH4F	1			F20A1.6a				
2TH4G	1			C18F10.6				
2TH4H	1			F44F4.3				
2TH4J	1			Y113G7A.10				
2TH4M	1			C14C11.5				
2TH4P	1			F36G9.8,F36G9.9				
2TH4R	1			C54H2.4				
2TH4S	1			F35E12.10				
2TH4T	1			T12A2.12				
2TH4U	1			F10G7.7				
2TH4V	1			F11D5.1a				
2TH50	1			K09H11.9				
2TH52	1			C35E7.8,F36H12.2				
2TH54	1			F58B6.3b				
2TH55	1			M03A8.3				
2TH57	1			C01F6.2				
2TH5B	1			F26D2.2				
2TH5C	1			Y57A10B.5				
2TH5D	1			C50C10.3				
2TH5E	1			T05F1.7				
2TH5F	1			T15B7.14				
2TH5G	1			K06A4.2a				
2TH5I	1			R05H5.7				
2TH5K	1			F47B8.9a				
2TH5M	1			R11D1.2				
2TH5N	1			C46F11.3				
2TH5P	1			Y43F8C.3				
2TH5Q	1			C31E10.1				
2TH5T	1			K11D12.3a				
2TH5U	1			C25G4.7a,ZK973.8				
2TH5V	1			Y38H6A.1				
2TH5X	1			F59E11.14,F59E11.15,F59E11.16,R08H2.2				
2TH5Y	1			Y73B6BL.36				
2TH5Z	1			C17G10.6a				
2TH60	1			C18F10.5				
2TH61	1			ZK829.3				
2TH62	1			Y39B6A.37				
2TH64	1			C13D9.4,F26G5.10,F26G5.12				
2TH66	1			Y17G7B.19				
2TH68	1			R05F9.7				
2TH6A	1			F58D5.3				
2TH6D	1	ENSP00000367983						
2TH6E	1			ZK1320.2,ZK1320.3.1				
2TH6F	1			F43C11.6				
2TH6G	1			C24B9.12				
2TH6I	1			K02C4.5				
2TH6J	1			C04F5.2				
2TH6M	1			C24B9.16,F41H8.4,K06B4.9,R05D8.4,R05D8.5,R13D11.9				
2TH6P	1			Y32F6A.1.2				
2TH6R	1			C24G6.7				
2TH6S	1			K01C8.8				
2TH6T	1	ENSP00000389475						
2TH6U	1			ZC373.6				
2TH6W	1			Y77E11A.8,Y77E11A.9				
2TH6Z	1			F38E1.10				
2TH70	1			T20B6.3				
2TH71	1			C03G6.2,K07C6.11				
2TH73	1			C50H11.13				
2TH74	1			F27E5.3				
2TH75	1			K09E2.2				
2TH76	1			F52B5.5a.2				
2TH77	1			C04F5.6				
2TH78	1			F25E5.12				
2TH79	1			C32A9.1				
2TH7A	1			T05B4.13,T05B4.4				
2TH7D	1			ZK829.8				
2TH7F	1	ENSP00000482552						
2TH7I	1			Y67A10A.3a				
2TH7J	1			Y39A1B.1,ZK666.7				
2TH7M	1			D2062.8,F33H12.2,ZC239.10,ZC239.8				
2TH7N	1			C09H10.7				
2TH7P	1			F07C3.10				
2TH7Q	1			F58G4.7				
2TH7R	1			T15H9.2				
2TH7U	1			F09F3.12				
2TH7V	1			F10G2.10a				
2TH7Y	1			B0238.8.1				
2TH7Z	1			K06G5.1a.3				
2TH80	1			C41C4.2				
2TH82	1			B0304.6				
2TH84	1			F59B2.6				
2TH85	1			F10G2.7,F36D3.16,F36D3.8,K08A2.2,T09F5.10				
2TH87	1			F22E12.3				
2TH88	1			D2030.7				
2TH89	1			C23F12.4				
2TH8B	1			W06E11.2				
2TH8D	1	ENSP00000223862,ENSP00000371040						
2TH8F	1			F13B6.2				
2TH8H	1			Y39C12A.7				
2TH8J	1			F17C11.1				
2TH8K	1			R10E4.7				
2TH8M	1			H01M10.2				
2TH8N	1			W02B12.13a				
2TH8P	1			R74.2				
2TH8Q	1			C54F6.7				
2TH8T	1			K11E4.2				
2TH8U	1			F10D11.5,T15H9.4				
2TH8V	1			ZC412.3.1				
2TH8Z	1			ZC404.12				
2TH93	1			B0491.6b				
2TH95	1			F20E11.2,F40D4.5,Y97E10B.9				
2TH97	1			C18C4.7				
2TH98	1			T12A2.13				
2TH9A	1			F35C5.8.2				
2TH9B	1			Y54G2A.10a,Y54G2A.32.3,Y54G2A.44				
2TH9C	1			Y38A10A.2				
2TH9D	1			C02F5.5				
2TH9E	1			F56H11.2a				
2TH9F	1					FBpp0111360		
2TH9H	1			C04F12.7				
2TH9J	1			F26D11.2				
2TH9K	1			T06E4.8,T06E4.9				
2TH9M	1			Y9C9A.4a,Y9C9A.5,Y9C9A.6				
2TH9R	1			R119.7				
2TH9T	1			F25B4.4				
2TH9U	1			Y39E4B.10				
2TH9V	1			C18H9.1				
2TH9W	1			C34B4.4				
2TH9X	1			C47A10.6				
2TH9Y	1			R01H2.7				
2THA2	1			Y55B1AR.2b				
2THA3	1			F32D8.2				
2THA4	1			H34I24.2				
2THA9	1			T21H3.4				
2THAA	1			Y54F10BM.12				
2THAB	1			C07D10.3				
2THAC	1			D2005.4.2				
2THAD	1			F54E2.5,F57B1.1,F58F6.6,Y51A2B.2,ZC196.8,ZC196.9a				
2THAE	1			D1086.1				
2THAF	1			F19H8.2				
2THAG	1			Y97E10B.2				
2THAI	1			D1007.3				
2THAK	1			F37B4.1				
2THAM	1			C55C3.7				
2THAN	1			H40L08.3				
2THAP	1			ZC443.4				
2THAQ	1			Y61A9LA.3a				
2THAR	1			R05G6.5				
2THAT	1	ENSP00000354003						
2THAU	1			JC8.14				
2THAW	1			C24B9.3b				
2THAX	1			T09D3.7				
2THAY	1			F28C12.1,F28C12.2,F28C12.4,F28C12.5,F28C12.7,T06G6.1,T06G6.2,T19D12.8,T26E3.9				
2THAZ	1			T01B7.6				
2THB0	1			R04D3.12,R04D3.6				
2THB2	1			F44F4.5a				
2THB3	1			T24C2.5				
2THB5	1			F54E7.8				
2THB7	1			Y40B10A.3				
2THB9	1			T10E9.2				
2THBA	1			W07G4.6				
2THBB	1			F55G1.1				
2THBC	1			K03B8.7				
2THBD	1			T09E8.4				
2THBE	1			Y39E4B.11				
2THBG	1			F55G11.1				
2THBI	1			T05F1.2				
2THBJ	1			W05B10.5a				
2THBK	1			F26D2.13,F26D2.14,Y46H3D.8				
2THBM	1			ZK1053.2				
2THBN	1			K03A11.6				
2THBP	1			C18B2.5b				
2THBQ	1			Y71F9AR.3				
2THBR	1			Y75B8A.20				
2THBU	1			ZK1128.3				
2THBV	1			C56E10.4b				
2THBY	1			C17E4.10a.2				
2THBZ	1			T13F2.5				
2THC0	1			C49F5.4,ZK6.1,ZK6.2,ZK6.4,ZK6.5				
2THC1	1			F34H10.3.1				
2THC2	1			K04D7.6				
2THC5	1			F08G2.8				
2THC6	1			Y47H9C.8				
2THC8	1			F48A9.1				
2THC9	1			C14A4.6				
2THCA	1			H02I12.5,Y17G9B.9,Y62E10A.14				
2THCB	1	ENSP00000386219						
2THCC	1			F08G12.11				
2THCF	1			R05A10.5				
2THCG	1			Y73B6BL.41				
2THCH	1			W09G12.7				
2THCI	1			R07E5.6				
2THCK	1			F32H5.6a				
2THCN	1			Y106G6H.6a.1				
2THCP	1			T28B4.3				
2THCR	1			F27C1.1,F32B6.5,F47B8.11				
2THCS	1			C50C10.8				
2THCT	1			Y11D7A.19				
2THCU	1			C05D2.5				
2THCV	1			C48B6.5,F37C12.15,F37C12.16,F37C12.17				
2THCW	1			C33A12.8				
2THCX	1			Y77E11A.7j				
2THD0	1			B0244.4b,B0244.5				
2THD1	1			F47D2.1,F47D2.7				
2THD3	1			B0414.1,F08A10.2				
2THD6	1			W01D2.3a				
2THD7	1			F46B6.5e				
2THDA	1			Y102A11A.1				
2THDB	1			F13H8.6				
2THDD	1			F26D2.4,T08G3.3,T08G3.5				
2THDE	1			T13A10.7,T13A10.9				
2THDF	1			F10D2.4				
2THDH	1			C17E7.10,F11A5.7,Y19D10B.3,Y19D10B.8,Y73F8A.18				
2THDI	1			K03H1.11				
2THDJ	1			C54D10.4				
2THDK	1			Y22D7AL.7				
2THDP	1			T27E4.5				
2THDQ	1			F32H2.10				
2THDR	1			K12B6.9				
2THDS	1			T19C4.4				
2THDU	1			F09F3.6				
2THDW	1	ENSP00000334696						
2THDX	1			M7.9				
2THDY	1			K02F3.9				
2THDZ	1			F43B10.1				
2THE3	1			K07A1.1				
2THE4	1			F22E5.21.1,Y17G9A.2,Y17G9A.3,Y17G9A.4				
2THE5	1			K02B12.6				
2THE6	1			C50E3.7,H20J04.7				
2THE8	1			F07A5.2				
2THE9	1			C16C10.13.1				
2THEA	1			T03F7.6				
2THEB	1			F42A9.7				
2THEC	1			T10E9.5				
2THED	1			W03F9.11				
2THEE	1			W09G12.9				
2THEH	1			F13E9.10				
2THEI	1			C24H10.2				
2THEJ	1			F37C12.18				
2THEK	1			Y43F8B.20				
2THEM	1			ZC443.2				
2THEN	1			F52H2.1				
2THEP	1			R05H11.2.1				
2THEQ	1			C07C7.1.1				
2THES	1			D1086.5				
2THET	1			F02A9.7				
2THEV	1			T28F4.6				
2THEW	1			C54G4.3,F58D5.7				
2THEX	1			R02D5.1				
2THEY	1			F11C1.2				
2THEZ	1			F29B9.7				
2THF0	1			ZC190.5				
2THF1	1			K12G11.5				
2THF2	1			Y97E10AR.3				
2THF3	1			Y73F4A.1				
2THF5	1			C29G2.3				
2THF6	1			F26G1.9				
2THF7	1			Y22F5A.2				
2THFC	1			T08A9.11b				
2THFE	1			M176.10				
2THFF	1			H12D21.11				
2THFG	1			F44A6.5				
2THFJ	1			C10A4.2				
2THFK	1			F21E9.3				
2THFM	1			F49E8.6				
2THFN	1			ZK822.2.1				
2THFP	1			W05E10.5a				
2THFQ	1							YNR044W
2THFR	1			W07A12.8				
2THFS	1			C24A11.1				
2THFU	1			ZK593.3				
2THFV	1			F59E11.7a				
2THFW	1			ZC308.4a				
2THFY	1			C06G1.2				
2THFZ	1			C14A11.2				
2THG0	1			F53G12.4				
2THG1	1			C02B8.3,F23D12.3,F58E10.7				
2THG2	1			W10G11.20.1				
2THG4	1			T05C12.9				
2THG5	1			F28F9.2				
2THG6	1			F10A3.12,F10A3.13,F10A3.15,F10A3.5,F10A3.6,F10A3.8,F44G3.1,K05D4.2,K05D4.9,R08H2.13,Y6E2A.1,Y6E2A.2				
2THG7	1			C25F9.1a,Y43F8A.4				
2THG8	1			F02C9.1				
2THG9	1			Y47D9A.5.2				
2THGB	1			Y47D7A.12				
2THGC	1			ZK899.1				
2THGE	1			R09F10.8				
2THGF	1			T01B4.3				
2THGG	1			T20F5.5				
2THGI	1			T22G5.3				
2THGJ	1			F52B5.7				
2THGK	1			R02D3.6				
2THGM	1			T19D7.5				
2THGN	1			C34C12.9				
2THGP	1			F40C5.3,T24A6.18,T24A6.19				
2THGQ	1			T24A6.3				
2THGR	1			C05C10.5a				
2THGS	1			F07B7.7,ZC411.1,ZK228.1				
2THGT	1			BE10.3,F10E7.1,F53A2.11,Y47D3A.1,Y48A6C.5a				
2THGU	1			Y53G8B.3				
2THGV	1			D1022.9				
2THGW	1			B0304.7				
2THGX	1			Y67A10A.10				
2THH1	1			Y55B1BR.5				
2THH3	1			F01G10.9				
2THH6	1			F13E9.6.1				
2THH7	1			T07A5.7				
2THH8	1			C07G3.8b,ZK105.6				
2THHA	1			F38C2.1,H25K10.4,R09E12.9				
2THHB	1			R12B2.3				
2THHE	1			F44F4.1				
2THHF	1			R06A10.1				
2THHH	1			F41E6.7				
2THHJ	1			C46A5.5b				
2THHK	1			C08G5.6				
2THHM	1			Y51A2D.10a				
2THHN	1			ZK484.3				
2THHP	1			T22E5.6				
2THHR	1			F31F6.4a				
2THHS	1			C54E4.4				
2THHT	1			F28A12.3				
2THHU	1			B0454.1				
2THHV	1			C45E1.4				
2THHW	1			ZK154.6a				
2THHX	1			C40H5.2a				
2THHY	1			T11B7.5				
2THHZ	1			F57C9.7				
2THI0	1			C31H1.5				
2THI1	1			Y119C1B.10a				
2THI2	1			Y105E8A.27				
2THI3	1			C01G12.3				
2THI4	1			T22B2.6				
2THI5	1			ZC196.5				
2THI6	1			F54F7.2				
2THI7	1			C25D7.10				
2THI8	1			C46F4.3				
2THIA	1			C34B2.9				
2THIB	1			T27F2.4				
2THIE	1			T22C1.9				
2THIF	1			Y74C10AR.2				
2THIG	1			K07A9.3				
2THIH	1	ENSP00000406718						
2THII	1			F55G1.7a				
2THIJ	1			K10H10.5				
2THIK	1			C08B6.11,C44H9.6.1				
2THIM	1			C49C3.5				
2THIN	1			M01D7.9,W02H5.10,W02H5.12				
2THIP	1			R01H10.5				
2THIS	1			C49H3.12				
2THIV	1			F56A8.5				
2THIW	1			R02F2.5				
2THIX	1			C53D6.8				
2THIY	1			F26F4.2,F37A8.1				
2THIZ	1			B0205.1a,B0205.9,M57.1				
2THJ0	1			Y113G7A.14				
2THJ1	1			T07C4.5				
2THJ4	1			F36H9.1,F36H9.2				
2THJ5	1			C03G6.5,C17B7.2,C17B7.3a,C17B7.9,C36C5.12,C36C5.14,C36C5.15,C36C5.5,F10G2.1,F35F10.13,T13F3.4,T20D4.10,T20D4.12,T20D4.15,T20D4.17,T20D4.19,T28A11.18,T28A11.2a,T28A11.3,ZK105.1				
2THJ6	1			E02C12.13				
2THJA	1			C38C3.6				
2THJB	1			C01C4.1				
2THJC	1			F46C5.1				
2THJF	1			Y53C10A.6b				
2THJG	1			K10C9.4				
2THJH	1			C14A11.5				
2THJI	1			F18A1.8				
2THJJ	1			Y53F4B.24				
2THJK	1			F46F3.3b				
2THJM	1			C35E7.6				
2THJN	1			F41C3.7				
2THJR	1			K09H9.5				
2THJS	1			T10E9.6				
2THJT	1			ZK858.8				
2THJV	1			ZK688.10				
2THJW	1			C18E9.9				
2THJZ	1			Y105C5B.8				
2THK2	1			M04C7.4				
2THK3	1			D1069.1				
2THK6	1			C01B9.1b,R10E8.6				
2THK7	1			T22C1.12				
2THK8	1			Y48B6A.9				
2THKA	1			F25E5.14				
2THKB	1			F15E11.12a				
2THKC	1			C50B8.4				
2THKD	1			F07C4.6				
2THKE	1			F56G4.2,F56G4.3				
2THKG	1			Y57G11B.2a				
2THKH	1			C54D10.8a				
2THKK	1			Y43B11AL.1				
2THKM	1			C39D10.8b				
2THKR	1			W03F8.6a.2				
2THKS	1			H23L24.1				
2THKT	1			Y116F11B.14,Y71G12B.22				
2THKU	1			C08F11.9,C35D6.9a,H12I19.1,Y7A9C.9				
2THKX	1			C34D4.11				
2THKZ	1			Y41C4A.7				
2THM0	1			C05C12.4				
2THM2	1			T03D3.5				
2THM3	1			C45G9.4,C45G9.9				
2THM4	1			R10E11.9				
2THM5	1			F56C9.6b				
2THM6	1			F55H12.6a				
2THM8	1			F54B8.2,T26E4.8,Y32B12B.6				
2THM9	1			F08G5.1a				
2THMB	1			F59C6.11,F59C6.14a				
2THMC	1			C03H5.7,Y40H7A.9				
2THMD	1			F36H12.5,T13A10.1				
2THME	1			ZK892.5				
2THMF	1			R05C11.4a				
2THMG	1			Y71G12B.32				
2THMH	1			D1007.8				
2THMI	1			C54C6.4a				
2THMJ	1			C33G3.5				
2THMK	1			C12D5.10				
2THMN	1			R04D3.8				
2THMP	1			C34B4.5				
2THMR	1			ZK666.12				
2THMT	1			F13G11.2,Y57G11B.7				
2THMU	1			Y57G7A.1				
2THMW	1			T15B7.13				
2THMX	1			F48G7.5,F48G7.7,F48G7.8				
2THMY	1			C10A4.6				
2THN0	1			T04H1.3				
2THN1	1			C06B8.10,C06B8.6				
2THN2	1			F17E9.5,Y38C1AA.7				
2THN4	1			K04G2.4				
2THN6	1			F54D5.4				
2THN8	1			W06D12.7,Y26G10.2				
2THN9	1			F44G4.6a				
2THNA	1			C08A9.6,C08A9.7,C41H7.4,C41H7.6,F54D10.3				
2THNC	1			W04G3.7				
2THND	1			Y6B3B.7				
2THNE	1			D1086.2a				
2THNF	1			ZC455.11				
2THNI	1			C49C8.2,C49C8.8				
2THNK	1			F41E6.8,T13C5.10				
2THNM	1			F38A6.5				
2THNR	1			C04E6.8				
2THNS	1			F35G2.5a				
2THNT	1			F16D3.2.1				
2THNW	1			F48F7.6				
2THNY	1			ZK863.8				
2THNZ	1			F38B7.10,F38B7.2b				
2THP0	1			T24C4.3				
2THP1	1			F28F5.6				
2THP2	1			ZK484.4a				
2THP3	1			C47E12.11a,F02E9.3				
2THP4	1			E03H12.2,E03H12.3.2,E03H12.4,E03H12.9				
2THP6	1			ZC53.2				
2THP8	1			F48C1.8				
2THP9	1			C47A10.2,C47A10.3				
2THPC	1			F37B4.10				
2THPD	1			C47E8.1				
2THPG	1			C48B4.12b				
2THPH	1			D1053.4				
2THPI	1			F41C3.6				
2THPJ	1			B0379.2,K02A11.2				
2THPK	1					FBpp0079492		
2THPP	1			R05A10.2				
2THPQ	1			C54G4.5				
2THPR	1			K03B4.2				
2THPS	1			Y79H2A.12				
2THPT	1			K09G1.2				
2THPV	1			C48E7.10				
2THPW	1			F27C8.4				
2THPX	1			ZC84.7				
2THPY	1			C16D2.1a				
2THPZ	1			R11G1.2				
2THQ1	1			F10C1.9.1				
2THQ2	1			F36D3.6,F57E7.3,T08G3.12,Y70C5C.4				
2THQ4	1			T01D3.4				
2THQ5	1			C25H3.12				
2THQ6	1			T23C6.4				
2THQ7	1			K02A6.2				
2THQ8	1			C02F5.2				
2THQ9	1			C35D10.8				
2THQA	1			T16G12.4				
2THQC	1			M03E7.2				
2THQD	1			C10G11.6b				
2THQE	1			ZK1290.7				
2THQF	1			T14A8.2a				
2THQG	1			F35C11.7				
2THQH	1			ZK945.6a				
2THQI	1			F08F1.6				
2THQK	1		ENSDARP00000115378,ENSDARP00000118777					
2THQM	1			F12A10.8				
2THQN	1			Y54G2A.3a				
2THQP	1			F08F3.6,F29G9.7,T10C6.10a				
2THQR	1			F56B6.6				
2THQS	1			R07B1.11				
2THQT	1			Y51H7C.3				
2THQU	1			C28D4.10				
2THQV	1			Y113G7A.16				
2THQY	1			H20J04.1				
2THR0	1			C27D6.3				
2THR1	1			T17A3.2,Y82E9BR.25,Y82E9BR.4				
2THR3	1			E03D2.2a				
2THR5	1			F09B9.4				
2THR6	1			F13D12.5				
2THR7	1			F56A6.5				
2THR9	1			Y110A7A.21				
2THRA	1			T21B4.1,Y49F6B.11				
2THRC	1			K02D7.6				
2THRD	1			R07B1.13				
2THRE	1			T17A3.9,VW02B12L.4				
2THRG	1			R08A2.4				
2THRJ	1			Y41D4B.6				
2THRK	1			C38C10.3				
2THRM	1			T05A8.1.1,T24E12.5,Y47G7B.2				
2THRN	1			C11G10.1				
2THRP	1			ZK353.4				
2THRQ	1			F53B1.3				
2THRT	1			ZC404.5				
2THRU	1			T10C6.4				
2THRV	1			C52D10.11				
2THRX	1			C34B2.11				
2THRY	1			B0001.3a				
2THRZ	1			W08F4.7				
2THS1	1			F58B4.4				
2THS2	1			C15C7.6				
2THS3	1			E04F6.9				
2THS5	1			F55B11.4				
2THS7	1			C13A10.2				
2THS8	1			D2063.4				
2THS9	1			T07C12.14				
2THSB	1			D1014.4				
2THSC	1			Y75B8A.34				
2THSD	1			T25B6.1				
2THSE	1			F08G2.4				
2THSF	1			F13G11.3				
2THSG	1			T28D6.3				
2THSH	1			M03C11.6				
2THSI	1			C10A4.7				
2THSJ	1			W02B3.7				
2THSK	1			C25E10.7				
2THSM	1			F17A2.13				
2THSN	1			Y6E2A.8				
2THSP	1			B0284.1,B0284.2,B0284.4				
2THSR	1			Y11D7A.5				
2THST	1			C02F12.8				
2THSU	1			B0416.7a				
2THSV	1			C02E7.10,C24B9.9,T04C12.11				
2THSW	1			F52F10.5				
2THSX	1			T01C4.4				
2THSY	1			M01H9.5				
2THSZ	1			K12D12.4a				
2THT0	1			C50F4.9				
2THT1	1			T18D3.5				
2THT2	1			T13F3.6,T13F3.9				
2THT3	1			F58F9.10				
2THT4	1			R05G9.3				
2THT8	1			F23F1.3				
2THT9	1			T25B2.1				
2THTB	1			Y54G2A.41.2				
2THTC	1			F35F11.2				
2THTD	1			F17C11.22				
2THTE	1			Y26G10.1,Y26G10.4				
2THTG	1			B0410.3				
2THTH	1			F14B8.4				
2THTI	1			K08A2.4				
2THTJ	1			T14F9.2				
2THTM	1			C50C3.1				
2THTN	1			W03F9.2a				
2THTR	1			Y66H1A.5				
2THTS	1			Y54G2A.11a				
2THTT	1					FBpp0304499		
2THTU	1			F52H2.5.1				
2THTV	1			Y51A2B.5				
2THTY	1			C28H8.2				
2THTZ	1			ZK1236.6				
2THU0	1			C06A12.8				
2THU1	1			F33A8.7				
2THU2	1	ENSP00000456333						
2THU3	1			C25G6.1				
2THU5	1			Y45F10D.2				
2THU6	1			F35C5.11				
2THU7	1			C55A6.11				
2THU8	1			C25H3.16				
2THUB	1			K11H3.2				
2THUC	1			C06H5.8a				
2THUD	1			ZC328.5				
2THUE	1			R09E10.6				
2THUF	1			R11G11.6,R11G11.7,ZK488.10,ZK488.7				
2THUG	1			F09A5.9				
2THUI	1			F53A9.9				
2THUJ	1			ZK994.6				
2THUM	1			W04A4.6				
2THUN	1			F56F4.1				
2THUQ	1			F08F8.6				
2THUR	1			F21G4.5				
2THUS	1			C46A5.6				
2THUT	1			C04A11.1				
2THUU	1			AC7.3				
2THUV	1			T02G6.1				
2THUW	1			Y51A2D.21				
2THUX	1			Y92H12BR.2				
2THUY	1			C03B1.6b				
2THUZ	1			W08D2.3a				
2THV1	1			T28C6.1f				
2THV3	1			EEED8.3				
2THV4	1			JC8.16				
2THV5	1			F58F12.4				
2THV7	1			T08G5.1				
2THV8	1			F40G9.1				
2THV9	1			F32G8.3				
2THVB	1			F14D7.8				
2THVC	1			W08F4.5				
2THVD	1			C25D7.15a				
2THVE	1			T10E9.1				
2THVF	1			F56F3.6				
2THVG	1			T24C4.4,T24C4.8				
2THVH	1			Y17G7B.21a				
2THVJ	1			F11E6.4a				
2THVK	1			T23F11.6				
2THVN	1			ZK1307.2				
2THVP	1			F35C5.12				
2THVR	1			F46C5.10				
2THVS	1			F01G10.5,T09A5.10.2				
2THVU	1			C32C4.3c				
2THVV	1			F48F7.5,ZK899.5,ZK899.6				
2THVW	1			T08B6.4				
2THVX	1			W04C9.4				
2THVY	1			T07D1.3				
2THVZ	1			C05E7.3				
2THW0	1			C27D9.2				
2THW2	1			EEED8.15				
2THW3	1			B0524.6				
2THW4	1			F07G11.5a				
2THW5	1			DY3.8				
2THW7	1			C05C9.2				
2THW9	1			H31B20.1				
2THWA	1			C50F4.4				
2THWB	1			C01G12.13,C01G12.9				
2THWC	1			C30G12.4				
2THWD	1			Y37D8A.6				
2THWF	1			F59D6.4,F59D6.6,K12D9.12,K12D9.14,ZC482.2,ZC482.3				
2THWH	1			K10D11.7				
2THWI	1			Y57G11C.14,ZK637.12.2,ZK637.15				
2THWJ	1			T21E12.5				
2THWK	1			C26F1.1b				
2THWM	1			Y39A1A.20				
2THWQ	1			Y39G8B.10				
2THWR	1			Y76A2B.4				
2THWS	1			C42C1.9a				
2THWT	1			C04E12.2,C17B7.4,C36C5.4b,T28A11.16				
2THWU	1			C30H6.12a				
2THWW	1					FBpp0071244		
2THWY	1			C06G4.6				
2THWZ	1			T04C12.9				
2THX3	1			F10E9.1				
2THX4	1			C47E12.14				
2THX5	1			W09D12.2,W09D12.3				
2THX7	1			T02B11.9				
2THX8	1			T22C1.5				
2THX9	1			Y17D7B.3				
2THXA	1			T24F1.4				
2THXB	1			K06A5.1.2				
2THXC	1			F09C6.16				
2THXD	1			Y37E11B.6				
2THXE	1			F54A3.6				
2THXG	1			H39E23.2				
2THXH	1			ZC132.9,ZK218.4				
2THXI	1			F08B6.1				
2THXJ	1			T16H12.3b				
2THXM	1			W08E12.3,W08E12.4,W08E12.5				
2THXN	1			F38H12.5				
2THXP	1			Y77E11A.14b				
2THXQ	1			C49C3.8a				
2THXR	1			K03B4.9,ZK105.11				
2THXS	1			F11A5.15				
2THXT	1			B0261.7				
2THXV	1			F54C1.8,F59C6.3				
2THXW	1			Y39G10AR.10				
2THXX	1			Y45F10D.9				
2THXY	1			C06A5.2				
2THXZ	1			C03H5.3				
2THY0	1			F58A4.2				
2THY1	1			C27A2.3.1				
2THY2	1			F59A3.12				
2THY4	1			C16A11.5				
2THY6	1			T09F5.3				
2THY7	1			M199.6,M199.7				
2THY8	1			C03C10.7				
2THY9	1			F02A9.1				
2THYA	1			F57A10.4				
2THYB	1			R03A10.1				
2THYC	1			C14A4.9				
2THYD	1			ZK673.6				
2THYE	1			C36B1.11,Y48G10A.2a				
2THYF	1			W08A12.4				
2THYG	1			F46B3.4a				
2THYH	1			F18E9.7a				
2THYJ	1			Y52B11A.1				
2THYN	1			F59G1.2				
2THYP	1			B0334.13				
2THYQ	1			R102.11a				
2THYR	1			Y17G7B.8				
2THYT	1			F59A7.5a				
2THYV	1			E04F6.10				
2THYW	1			Y42H9AR.5				
2THYX	1			T26G10.5				
2THYY	1			F52A8.3a				
2THYZ	1			C03F11.4.1				
2THZ0	1			C25E10.10				
2THZ1	1			F13H10.6a				
2THZ2	1			ZC15.8				
2THZ3	1			K09B3.1b				
2THZ4	1			F47D12.6				
2THZ5	1			D2092.10				
2THZ6	1			Y57G11B.6				
2THZ8	1			W10G11.1,W10G11.2,W10G11.3				
2THZ9	1			C03G5.7.1				
2THZA	1			C54G6.5				
2THZB	1			Y39G10AR.32				
2THZC	1			T03F1.11				
2THZD	1			F54D12.1,F54D12.2,F54D12.7				
2THZE	1			D2007.1				
2THZF	1			C36B7.7				
2THZG	1			C04E6.4				
2THZH	1			C10A4.9b				
2THZI	1			M199.3				
2THZJ	1			K02E7.1b,R07B1.5,R07B1.6				
2THZK	1			B0462.4				
2THZN	1			ZC302.3				
2THZP	1			Y75B8A.35a.2				
2THZQ	1			C09G1.5.2				
2THZR	1			F48C1.11,F55A12.6				
2THZS	1			F49E7.2				
2THZV	1			C01B12.8				
2THZW	1			C45B2.1				
2THZY	1			Y47G6A.33				
2TI00	1			F15D4.2				
2TI01	1			F45H10.5.1				
2TI02	1			F49H12.4				
2TI03	1			F22B7.2b				
2TI04	1			B0513.4a				
2TI05	1			T28B8.1.2				
2TI06	1			F33G12.7				
2TI07	1			M110.8b				
2TI08	1			C10A4.4				
2TI0A	1			F21C10.6				
2TI0B	1			T26C5.5.1				
2TI0C	1			C02F5.10				
